id;created_at;created_dmy;red;text;type;page_id;audiencia_interaccion;audiencia;comments;likes;reactions;shares;interaccion;ranking;views;user_id;username;name;user_desc;followers;friends;is_reply;is_rt;reply_to_id;location;pais;ciudad;sector;gen;lang;link;linkpage;keywords
1796448665848189017;2024-05-31 07:48:32.0;31-05-2024;Twitter;"Já são mais de 30 dias vendo cenas tristes, de destruição, mas até agora eu e o ministro @WaldezOficial não tínhamos nos deparado com algo tão dramático como o que vimos hoje no bairro Passo de Estrela, em Cruzeiro do Sul. Esse local foi 100% devastado. As 650 moradias que existiam aqui já não existem mais. 

São histórias de vida que precisam ser reconstruídas, e podem ter certeza que, cumprindo a missão dada pelo presidente @LulaOficial, assim será.

Mais do que verificar a situação do bairro, viemos transmitir mensagens de esperança em nome do presidente Lula, reforçando à população que não faltará empenho nem recurso para recuperar o que a água levou. Estamos aqui com vocês e por vocês. 🟩🟥🟨";Tweet;250578960;0;0;0;0;0;0;0;1;0;250578960;Guilherme_____0;G;;95;268;false;true;;;;;;M;pt;https://twitter.com/Guilherme_____0/status/1796448665848189017;https://twitter.com/Guilherme_____0;@lulaoficial
1796448462265069881;2024-05-31 07:47:44.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;490782835;0;0;0;0;0;0;0;4;0;490782835;mviccg;Nike;;506;351;false;true;;;;;;U;es;https://twitter.com/mviccg/status/1796448462265069881;https://twitter.com/mviccg;Lula da silva
1796447840341987588;2024-05-31 07:45:16.0;31-05-2024;Twitter;"EFEITO LULA! 🇧🇷
Nosso presidente @LulaOficial , 
Ele, para à direita e os Bolsonarista, principalmente à Estrema - Direita,
Causa ""EFEITO COLATERAL"" PARA ESSAS ""BACTÉRIAS"" - PARASITAS ""
INTERESSANTE! 🤨🤔 https://t.co/WDF8kheUyz";Tweet;90125855;0;0;0;0;0;0;0;7;0;90125855;martins547;Anderson Martins ▶ 1️⃣3️⃣ - Lula / PT - Sempre 🚩;"#LulaPresidente 1️⃣3️⃣ 🚩

#EliFriends
#LoveDeMam
#TwFsClub
#TEAMSTALLION
#MarceTeAyuda
#FollowGAIN
#FriendsFollowers
#Matrix_Agency
#BestFriends_X
#TeamDavi 🚗";18860;18346;false;false;;Niterói;;;;M;pt;https://twitter.com/martins547/status/1796447840341987588;https://twitter.com/martins547;@lulaoficial
1796447732833697898;2024-05-31 07:44:50.0;31-05-2024;Twitter;@gleisi @LulaOficial André Mendonça salvando o país de uma revolta penitenciária é distopia pura.;Tweet;1103284923627122689;0;0;0;0;0;0;0;6;0;1103284923627122689;edsonjs4;Edson Santos🚩;Professor de História;3132;4975;false;true;;Campinas, Brasil;;;;M;pt;https://twitter.com/edsonjs4/status/1796447732833697898;https://twitter.com/edsonjs4;@lulaoficial
1796445917673050195;2024-05-31 07:37:37.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;950041614419943425;0;0;0;0;0;0;0;6;0;950041614419943425;Claudiarivelo;Claudia;;3299;4714;false;true;;;;;;F;es;https://twitter.com/Claudiarivelo/status/1796445917673050195;https://twitter.com/Claudiarivelo;Lula da silva
1796442590273044685;2024-05-31 07:24:24.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;58849144;0;0;0;0;0;0;0;6;0;58849144;AldoNunes57;Aldo Nunes 1️⃣3️⃣ 🚩🚩;Santista roxo;8657;6164;false;true;;Teixeira - PB - Brasil;;;;M;pt;https://twitter.com/AldoNunes57/status/1796442590273044685;https://twitter.com/AldoNunes57;@lulaoficial
1796438923297906914;2024-05-31 07:09:50.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;107679655;0;0;0;0;0;0;0;7;0;107679655;marescudero12;mar escudero;Una asturiana en Málaga. Cosecha del 52. Paseando por el lado izquierdo de la Acracia mientras siento la vida. Mis opiniones son mías. No milito en nada.;10952;10348;false;true;;Málaga (España);;;;F;es;https://twitter.com/marescudero12/status/1796438923297906914;https://twitter.com/marescudero12;Lula da silva
909131634592968;2024-05-31 07:07:30.0;31-05-2024;Facebook;Javier Milei y Lula da Silva participarán del G7 de Italia en junio pero aún no está confirmada una reunión bilateral | 🗣️La primera ministra italiana, Giorgia Meloni, busca que se concrete un encuentro entre los mandatarios, enfrentados ideológicamente y quienes protagonizaron cruces mediáticos | ;Post;34839376970;424520;424490;2;1;1;0;3;10;;34839376970;;Infobae;;4244874;;;;;ARG;ARG;;;;es;https://www.facebook.com/909131634592968/status/909131634592968;https://www.facebook.com/909131634592968;Lula da silva
1796437474165846363;2024-05-31 07:04:04.0;31-05-2024;Twitter;"Y ahora que dirá Doña @MaElviraSalazar ?
El culpable no es @petrogustavo ni @nicmaduroguerra ni @LulaOficial ni @evoespueblo ni @MashiRafael …
El CULPABLE es @realDonaldTrump jefe de María Elvira ….
Uppsss que cosas con estas gentes de Miami…";Tweet;920751803590959105;0;0;0;0;0;0;0;5;0;920751803590959105;Tovaris_01;Manuel O. Tovar 🇻🇪;;2952;3434;false;true;;;;;;M;es;https://twitter.com/Tovaris_01/status/1796437474165846363;https://twitter.com/Tovaris_01;@lulaoficial
66871da36b13226487781b126d72c2fdc472f7484ead4989052252678fd24ce6;2024-05-31 07:00:19.482381;31-05-2024;ATL;"Javier Milei y Lula Da Silva participarán del G siete de Italia en junio pero aún no está confirmada una reunión bilateral."" Hasta el momento no se confirmó que vaya a concretarse una reunión entre los presidentes de Argentina y Brasil quienes mantienen diferencias ideológicas. Los integrantes del grupo de los siete tienen previsto debatir sobre el apoyo a Ucrania. El conflicto entre Israel y jamás la competencia con China y la inteligencia"" El próximo martes habrá sesión en diputados para tratar la movilidad jubilatoria."" La oposición dialoguista quiere reemplazar con una ley la fórmula actual que mi ley impuso por decreto. En tanto, desde Unión por la Patria, intentarán ampliar el temario con otros proyectos incómodos para la Casa Rosada."" deportes hablamos de tenis Roland Garros""";Post;624c80aa4ec96a61e63359d9;0;0;0;0;;0;0;0;0;624c80d64ec96a61e63359da;diarioderadionacional;Radio Nacional ||| Diario de Radio Nacional;;0;0;false;false;;Argentina;;;;;es;;;Lula da silva
1796435734859244004;2024-05-31 06:57:10.0;31-05-2024;Twitter;"@LulaOficial Aí na boa o sr faz essas piadas só pra provocar kkkkkkkk
Olha se o senhor não fosse tão 71 até que poderia dar certo , pois lábia o sr tem , se deixar falar a calcinha cai no chão kkkkkkkk pqp ele é foda kkkkkkk";Tweet;1497530441892511747;7;7;0;0;0;0;0;1;0;1497530441892511747;JosGuim03444117;José Guimarães;Trabalhador marítimo.Apaixonado pela minha nação. 🇧🇷🇧🇷🇧🇷🇧🇷;91;439;true;false;1796236750567690373;Río de Janeiro, Brasil;;;;M;pt;https://twitter.com/JosGuim03444117/status/1796435734859244004;https://twitter.com/JosGuim03444117;@lulaoficial
1796434709565841677;2024-05-31 06:53:05.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;940728871946801152;0;0;0;0;0;0;0;4;0;940728871946801152;TITOBCN69;Tito69;;520;641;false;true;;;;;;U;es;https://twitter.com/TITOBCN69/status/1796434709565841677;https://twitter.com/TITOBCN69;Lula da silva
1796434185110061445;2024-05-31 06:51:00.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;1016056008;0;0;0;0;0;0;0;5;0;1016056008;arantzacarcar;ARANTZA 🔴🟡🟣;Sangre roja, muy roja y corazón a la izquierda❤️💛💜;2019;3321;false;true;;Euskal Herria;;;;F;es;https://twitter.com/arantzacarcar/status/1796434185110061445;https://twitter.com/arantzacarcar;Lula da silva
1796429772706459922;2024-05-31 06:33:28.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;85348511;0;0;0;0;0;0;0;7;0;85348511;zotam2;Ricardo.Matos50;A única saída plausível para a morte em vida é a Arte.;15509;15803;false;true;;Salvador, Bahia, BR.;;;;M;pt;https://twitter.com/zotam2/status/1796429772706459922;https://twitter.com/zotam2;@lulaoficial
1796429737679790316;2024-05-31 06:33:20.0;31-05-2024;Twitter;O trabalho não para! Noite e dia, há equipes trabalhando para fazer com que toneladas de doações cheguem a quem mais precisa. O time do presidente @LulaOficial está junto com os militares, os voluntários e as equipes dos Correios nessa grande mobilização pelo nosso povo gaúcho. A solidariedade é o que nos move. 🟩🟥🟨;Tweet;230147504;0;0;0;0;0;0;0;5;0;230147504;FernandeseVal;José Fernandes;Amazônida, Manauense, Economista, Botafoguense, Esquerda;1570;2398;false;true;;;;;;M;pt;https://twitter.com/FernandeseVal/status/1796429737679790316;https://twitter.com/FernandeseVal;@lulaoficial
1796427875329151246;2024-05-31 06:25:56.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;1460916462;0;0;0;0;0;0;0;3;0;1460916462;chulimc;McFarlane 🔻;❤💛💜Maite 💢;490;752;false;true;;;;;;F;es;https://twitter.com/chulimc/status/1796427875329151246;https://twitter.com/chulimc;Lula da silva
1796427304320815237;2024-05-31 06:23:40.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;130233687;0;0;0;0;0;0;0;6;0;130233687;hannahcovolo;#SeNãoAgora,Quando?;"“Se não houver frutos, valeu a beleza das flores; se não houver flores, valeu a sombra das folhas; se não houver folhas, valeu a intenção da semente”. Henfil 🚩";4868;3682;false;true;;Copacabana, RJ/Br;;;;F;pt;https://twitter.com/hannahcovolo/status/1796427304320815237;https://twitter.com/hannahcovolo;@lulaoficial
1796426591058407613;2024-05-31 06:20:49.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;1138126886142431233;0;0;0;0;0;0;0;3;0;1138126886142431233;NadiaMariaDour1;Nadia Maria Dourado;Formada em psicologia;474;736;false;true;;;;;;F;pt;https://twitter.com/NadiaMariaDour1/status/1796426591058407613;https://twitter.com/NadiaMariaDour1;@lulaoficial
1796424242357215255;2024-05-31 06:11:29.0;31-05-2024;Twitter;MODERNIZAÇÃO DA INDÚSTRIA | Indústrias brasileiras poderão renovar maquinário e adquirir novas tecnologias abatendo os valores investidos em impostos federais de forma mais rápida. É a chamada Depreciação Acelerada. O incentivo está em projeto de lei sancionado por @LulaOficial. https://t.co/n7SRSoE6ne;Tweet;47281168;0;0;0;0;0;0;0;7;0;47281168;EuRobo36;jaime🦑 1⃣3⃣ 🇧🇷🇷🇺🇮🇳🇨🇳🇿🇦;Sou do Sudeste, do Nordeste, do Sul, do Norte e do Centro-Oeste. Sou brasileiro. Sou do Brasil.;13734;2687;false;true;;Brasil.;;;;M;pt;https://twitter.com/EuRobo36/status/1796424242357215255;https://twitter.com/EuRobo36;@lulaoficial
1796423576549208502;2024-05-31 06:08:51.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;1589162584133058561;0;0;0;0;0;0;0;1;0;1589162584133058561;DaganzoGarcia;Susana Garcia Daganzo;;36;88;false;true;;;;;;U;es;https://twitter.com/DaganzoGarcia/status/1796423576549208502;https://twitter.com/DaganzoGarcia;Lula da silva
1796421669940347377;2024-05-31 06:01:16.0;31-05-2024;Twitter;"@pesquisas_elige @JMilei @LulaOficial @FlavioBolsonaro @CarlosBolsonaro @BolsonaroSP @jairbolsonaro o LULA salvou o Brasil e agora tá salvando a Argentina tb! 😅😂
MILEI FEZ O L 🚩🦑
MILEI FEZ O L 🚩🦑
MILEI FEZ O L 🚩🦑

Tá vendo como se governa @EduGiraoOficial @GayerGus @nikolas_dm ?";Tweet;2790573696;0;0;0;0;0;0;0;6;0;2790573696;GBerti3;Berte3;Mulher, brasileira, 70% razão e 30% coração mas, isso muda dependendo da causa em pauta, equidade sempre. Respeito e hierarquia, não abro mão.;3578;4978;false;true;;Rio de Janeiro - Brasil;;;;F;pt;https://twitter.com/GBerti3/status/1796421669940347377;https://twitter.com/GBerti3;@lulaoficial
1796419542941667514;2024-05-31 05:52:49.0;31-05-2024;Twitter;@Pedro23Pt @pesquisas_elige @JMilei @LulaOficial @FlavioBolsonaro @CarlosBolsonaro @BolsonaroSP @jairbolsonaro @EduGiraoOficial @GayerGus @nikolas_dm Pedro, deixa de bobeira. Isso nada mais é que salvar a pele do próprio país. Quando foi necessário, o presidente do Brasil foi à Rússia por fertilizantes. O mesmo acontece agora com a Argentina. Países têm interesses que sobrepujam questões ideológicas e pessoais.;Tweet;309299314;9;9;0;0;0;0;0;3;0;309299314;josueoliveiraa;Josué Oliveira;Brasileiro patriota, conservador, militante da direita e todos aqueles paranauês de quem se coloca dessa maneira.;285;234;true;false;1796330511117201758;Bahia, Brasil;;;;M;pt;https://twitter.com/josueoliveiraa/status/1796419542941667514;https://twitter.com/josueoliveiraa;@lulaoficial
1796417031899852874;2024-05-31 05:42:50.0;31-05-2024;Twitter;La falta de escrúpulos éticos con la q actúa Feijoo es un escándalo. Su estrategia es la misma q llevó a Antonio Costa a presentar su dimisión como primer ministro en Portugal y a la cárcel a Lula da Silva con una falsa acusación de corrupción. Aquí no pararán hasta conseguirlo.;Tweet;197460798;0;0;0;0;0;0;0;4;0;197460798;tonchi_es;Expañol;Dos no discuten si uno no.;769;5033;false;true;;;;;;M;es;https://twitter.com/tonchi_es/status/1796417031899852874;https://twitter.com/tonchi_es;Lula da silva
1796415474961657988;2024-05-31 05:36:39.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;815281266165739521;0;0;0;0;0;0;0;5;0;815281266165739521;MariaVa14959703;Maria Valeria;;2908;4822;false;true;;;;;;F;pt;https://twitter.com/MariaVa14959703/status/1796415474961657988;https://twitter.com/MariaVa14959703;@lulaoficial
1796415065459163276;2024-05-31 05:35:02.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;541994047;0;0;0;0;0;0;0;5;0;541994047;NeyMariaM;NeyMaria Menezes;Profª de filosofia,mãe de família,'cometo' poemas em dias tristes.DDHH,Meio amb,Política.Gosto de artes e natureza,mas sobretudo de gente sensível e espirituosa;2781;3780;false;true;;Santana de Parnaíba-SP;;;;F;pt;https://twitter.com/NeyMariaM/status/1796415065459163276;https://twitter.com/NeyMariaM;@lulaoficial
1796412864040960026;2024-05-31 05:26:17.0;31-05-2024;Twitter;@gleisi @LulaOficial Leva os presos da sardinha.pra https://t.co/HtlnZBOVge Amante.;Tweet;1753873839270907904;1;1;0;0;0;0;0;0;0;1753873839270907904;mmcelia142028;m_m_celia;;0;35;true;false;1796234302348239202;;;;;F;pt;https://twitter.com/mmcelia142028/status/1796412864040960026;https://twitter.com/mmcelia142028;@lulaoficial
1796411949678502094;2024-05-31 05:22:39.0;31-05-2024;Twitter;"Estive em Estrela, ao lado do ministro @waldezoficial e do vice-governador @GabrielSouza_RS, para nos reunirmos com os prefeitos do Vale do Taquari.
Viemos reforçar a parceria entre o governo federal, o governo estadual e os governos municipais. 

Precisamos estar de mãos dadas com a população, que foi mais uma vez fortemente afetada pelas chuvas. A orientação do presidente @lulaoficial, é nossa dedicação total ao nosso povo gaúcho, oferecendo suporte em todas as áreas e a todas regiões, em especial nas mais afetadas como é o caso do Vale do Taquari. 

O trabalho de reconstrução é duro, mas nosso compromisso é inabalável. É o Brasil unido pelo Rio Grande do Sul. 🟩🟥🟨";Tweet;1243173383040352257;0;0;0;0;0;0;0;7;0;1243173383040352257;Rafael_R_Costa;Rafael Costa 🚩🚩;É necessário adaptar-se para sobreviver.;21657;23663;false;true;;;;;;M;pt;https://twitter.com/Rafael_R_Costa/status/1796411949678502094;https://twitter.com/Rafael_R_Costa;@lulaoficial
1796411578029666762;2024-05-31 05:21:10.0;31-05-2024;Twitter;"Já são mais de 30 dias vendo cenas tristes, de destruição, mas até agora eu e o ministro @WaldezOficial não tínhamos nos deparado com algo tão dramático como o que vimos hoje no bairro Passo de Estrela, em Cruzeiro do Sul. Esse local foi 100% devastado. As 650 moradias que existiam aqui já não existem mais. 

São histórias de vida que precisam ser reconstruídas, e podem ter certeza que, cumprindo a missão dada pelo presidente @LulaOficial, assim será.

Mais do que verificar a situação do bairro, viemos transmitir mensagens de esperança em nome do presidente Lula, reforçando à população que não faltará empenho nem recurso para recuperar o que a água levou. Estamos aqui com vocês e por vocês. 🟩🟥🟨";Tweet;1243173383040352257;0;0;0;0;0;0;0;7;0;1243173383040352257;Rafael_R_Costa;Rafael Costa 🚩🚩;É necessário adaptar-se para sobreviver.;21657;23663;false;true;;;;;;M;pt;https://twitter.com/Rafael_R_Costa/status/1796411578029666762;https://twitter.com/Rafael_R_Costa;@lulaoficial
1796410942672298009;2024-05-31 05:18:39.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;820054504506818560;0;0;0;0;0;0;0;5;0;820054504506818560;HumbertoJorgeL2;Humberto Jorge Lopez;English/Spanish/Portuguese teacher/translator;1103;1224;false;true;;Sao Paulo, Brasil;;;;M;pt;https://twitter.com/HumbertoJorgeL2/status/1796410942672298009;https://twitter.com/HumbertoJorgeL2;@lulaoficial
1796410143040811398;2024-05-31 05:15:28.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;111707123;0;0;0;0;0;0;0;6;0;111707123;clau_curitiba;Clau;"Lula🚩
1️⃣3️⃣
 PT⭐";4204;4607;false;true;;GYN, BSB, CWB;;;;F;pt;https://twitter.com/clau_curitiba/status/1796410143040811398;https://twitter.com/clau_curitiba;@lulaoficial
1796410135272894480;2024-05-31 05:15:26.0;31-05-2024;Twitter;@gleisi @LulaOficial Uma pena que os fascistas presos pela tentativa de golpe tb possam usufruir do privilégio. Será que Mendonça pensou neles qdo tomou essa atitude? 🤔🤔;Tweet;1379978639291396098;1;1;0;0;0;0;0;6;0;1379978639291396098;malu_psi;M. Luiza Cruvinel 🚩🚩;Psicóloga clínica, terapeuta de casal e família,psicodramatista, sexóloga, especialista em EMDR. Mãe da Thaís e do Pedro e avó da Luiza e da Lorena.;8436;8995;true;false;1796234302348239202;São Paulo, Brasil;;;;F;pt;https://twitter.com/malu_psi/status/1796410135272894480;https://twitter.com/malu_psi;@lulaoficial
1796409946202116117;2024-05-31 05:14:41.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;116018620;0;0;0;0;0;0;0;5;0;116018620;oleomorato;Leo Morato;Profundamente fútil, trabalho com estratégia de Conteúdo em agência de publicidade.;1160;3644;false;true;;;;;;M;pt;https://twitter.com/oleomorato/status/1796409946202116117;https://twitter.com/oleomorato;@lulaoficial
1796409558782644340;2024-05-31 05:13:09.0;31-05-2024;Twitter;A derrubada do veto do presidente @LulaOficial a “saidinha” foi anulada pela acertada decisão do ministro do STF André Mendonça, de que a restrição à saída temporária de presos não vale para quem já cumpria pena. Pegou mal no bolsonarismo, mas muito bem pra quem defende a justiça. Toma Congresso;Tweet;1612016484510826496;0;0;0;0;0;0;0;5;0;1612016484510826496;MuriloSadj;Murilo 🇧🇷🇵🇸🚩;Designer, progressista ferrenho, esquerdista, pró-escolha, aborto legalizado é direito, anti-direita. Sempre a esquerda e a modernidade.;1372;2853;false;true;;;;;;M;pt;https://twitter.com/MuriloSadj/status/1796409558782644340;https://twitter.com/MuriloSadj;@lulaoficial
1796409155655524854;2024-05-31 05:11:33.0;31-05-2024;Twitter;"Já são mais de 30 dias vendo cenas tristes, de destruição, mas até agora eu e o ministro @WaldezOficial não tínhamos nos deparado com algo tão dramático como o que vimos hoje no bairro Passo de Estrela, em Cruzeiro do Sul. Esse local foi 100% devastado. As 650 moradias que existiam aqui já não existem mais. 

São histórias de vida que precisam ser reconstruídas, e podem ter certeza que, cumprindo a missão dada pelo presidente @LulaOficial, assim será.

Mais do que verificar a situação do bairro, viemos transmitir mensagens de esperança em nome do presidente Lula, reforçando à população que não faltará empenho nem recurso para recuperar o que a água levou. Estamos aqui com vocês e por vocês. 🟩🟥🟨";Tweet;1717174488767291392;0;0;0;0;0;0;0;2;0;1717174488767291392;GetulioCezarOS;getulio odonnell;;151;699;false;true;;;;;;M;pt;https://twitter.com/GetulioCezarOS/status/1796409155655524854;https://twitter.com/GetulioCezarOS;@lulaoficial
1796408288424120520;2024-05-31 05:08:06.0;31-05-2024;Twitter;"Se você não leu ou não interpretou direito, eu tbm estou em busca dessa informação. Se souber me avisa. Se é fato ou Fake. 

Algoro quero que vc me prove que @LulaOficial
e o @ptbrasil defendem pautas pro-drogas.

PS. Eu defendo a Legalização das drogas, mas o PT e o Lula estão longe dessa realidade.";Tweet;1614277790739693568;3;3;0;0;0;0;0;7;0;1614277790739693568;4i20Luizinho;Luizinho.4i20☭ 🇧🇷🍁;🤱🏽Desde 13 de Julho de 1989 de Rolê pelo Brasil 🚙💨 Cancerianjo♋ Baiano 🌊 Nordestino🌵Meu pai #Oxalá é o Rei 🕊️ Lula é o Melhor / #LegalizaBrasil 🍁🔥;15808;5728;true;false;1796363614837752068;Puerto Seguro, Brasil;;;;M;pt;https://twitter.com/4i20Luizinho/status/1796408288424120520;https://twitter.com/4i20Luizinho;@lulaoficial
1796406297270845491;2024-05-31 05:00:11.0;31-05-2024;Twitter;"@Elainnefaria1 @LulaOficial Povo é a ....  Deixa pra lá.
Vc não disse que lula iria fechar as igrejas ?
Agradeça calada e larga esse negócio de povo pra lá, o povo foi votar e votou nele.
Ele é seu presidente, queria vc ou não.
Bom dia.";Tweet;1743265245697572865;0;0;0;0;0;0;0;1;0;1743265245697572865;Josefilho03;José Nicomedes;;17;104;true;false;1796311430742032490;;;;;M;pt;https://twitter.com/Josefilho03/status/1796406297270845491;https://twitter.com/Josefilho03;@lulaoficial
1796405793807569248;2024-05-31 04:58:11.0;31-05-2024;Twitter;"Já são mais de 30 dias vendo cenas tristes, de destruição, mas até agora eu e o ministro @WaldezOficial não tínhamos nos deparado com algo tão dramático como o que vimos hoje no bairro Passo de Estrela, em Cruzeiro do Sul. Esse local foi 100% devastado. As 650 moradias que existiam aqui já não existem mais. 

São histórias de vida que precisam ser reconstruídas, e podem ter certeza que, cumprindo a missão dada pelo presidente @LulaOficial, assim será.

Mais do que verificar a situação do bairro, viemos transmitir mensagens de esperança em nome do presidente Lula, reforçando à população que não faltará empenho nem recurso para recuperar o que a água levou. Estamos aqui com vocês e por vocês. 🟩🟥🟨";Tweet;2898346941;0;0;0;0;0;0;0;5;0;2898346941;LulistaLivre;Lulista Democrático;"O Partido é dos Trabalhadores!


Lula Presidente 2022!


#JailBolsonaro";2387;2993;false;true;; Brasil;;;;M;pt;https://twitter.com/LulistaLivre/status/1796405793807569248;https://twitter.com/LulistaLivre;@lulaoficial
1796404797933043792;2024-05-31 04:54:14.0;31-05-2024;Twitter;"Estive em Estrela, ao lado do ministro @waldezoficial e do vice-governador @GabrielSouza_RS, para nos reunirmos com os prefeitos do Vale do Taquari.
Viemos reforçar a parceria entre o governo federal, o governo estadual e os governos municipais. 

Precisamos estar de mãos dadas com a população, que foi mais uma vez fortemente afetada pelas chuvas. A orientação do presidente @lulaoficial, é nossa dedicação total ao nosso povo gaúcho, oferecendo suporte em todas as áreas e a todas regiões, em especial nas mais afetadas como é o caso do Vale do Taquari. 

O trabalho de reconstrução é duro, mas nosso compromisso é inabalável. É o Brasil unido pelo Rio Grande do Sul. 🟩🟥🟨";Tweet;718953744424169473;0;0;0;0;0;0;0;4;0;718953744424169473;terezajunquilh2;terezajunquilho;;932;424;false;true;;Salvador, Brasil;;;;M;pt;https://twitter.com/terezajunquilh2/status/1796404797933043792;https://twitter.com/terezajunquilh2;@lulaoficial
1796404209002443226;2024-05-31 04:51:53.0;31-05-2024;Twitter;"O @felipeneto (mais conhecido como o bobo da corte de @LulaOficial e @JanjaLula) me bloqueou porque eu mostrei a ele que a Oposição foi contrária ao imposto das compras na Shopee e similares.

A intimidade palaciana que Felipe Neto demonstra ter talvez tenha dado a ele uma espécie de imunidade digital, já que suas mentiras nunca são alcançadas pelo seletivo radar do Montanha @Pimenta13Br.

Felipe Neto, que fraudava campeonato virtual de xadrez, agora tem um novo hobby: fraudar a verdade dos fatos.";Tweet;121513973;0;0;0;0;0;0;0;6;0;121513973;ronicorrea;Roni Marques Corrêa;Na luta por Democracia e Liberdade .;4070;4971;false;true;;Porto alegre;;;;M;pt;https://twitter.com/ronicorrea/status/1796404209002443226;https://twitter.com/ronicorrea;@lulaoficial
